sentence,PIE,true_idioms,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids
"Kein Zeichen irgendeiner Burg konnte man sehen (obwohl wir offensichtlich schon nahe Medway waren), bis wir um die Ecke bogen, und da war sie direkt vor uns.",['um die Ecke biegen'],[],False,5,"Die Diskussion über das komplexe Finanzkonstrukt drehte sich stundenlang im Kreis und schien unlösbar, aber dann kam jemand mit einem unerwarteten Vorschlag; zuerst kein Zeichen irgendeiner Burg konnte man sehen (obwohl wir offensichtlich schon nahe Medway waren), bis wir um die Ecke bogen, und da war sie direkt vor uns.","['Die', 'Diskussion', 'über', 'das', 'komplexe', 'Finanzkonstrukt', 'drehte', 'sich', 'stundenlang', 'im', 'Kreis', 'und', 'schien', 'unlösbar', ',', 'aber', 'dann', 'kam', 'jemand', 'mit', 'einem', 'unerwarteten', 'Vorschlag', ';', 'zuerst', 'kein', 'Zeichen', 'irgendeiner', 'Burg', 'konnte', 'man', 'sehen', '(', 'obwohl', 'wir', 'offensichtlich', 'schon', 'nahe', 'Medway', 'waren', ')', ',', 'bis', 'wir', 'um', 'die', 'Ecke', 'bogen', ',', 'und', 'da', 'war', 'sie', 'direkt', 'vor', 'uns', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Gespräch zwischen den beiden ergibt, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.",['über  Nacht'],[],False,1,"Inmitten einer Flut von Enthüllungen, die das Familiengefüge innerhalb von Stunden erschütterten und wo eine schockierende Neuigkeit die nächste jagte, ergab das Gespräch zwischen den beiden, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.","['Inmitten', 'einer', 'Flut', 'von', 'Enthüllungen', ',', 'die', 'das', 'Familiengefüge', 'innerhalb', 'von', 'Stunden', 'erschütterten', 'und', 'wo', 'eine', 'schockierende', 'Neuigkeit', 'die', 'nächste', 'jagte', ',', 'ergab', 'das', 'Gespräch', 'zwischen', 'den', 'beiden', ',', 'dass', 'noch', 'eine', 'weitere', 'Schwester', 'existiert', ',', 'Cammie', ',', 'und', 'dass', 'Cammie', 'oft', 'über', 'Nacht', 'im', 'Haus', 'ihrer', 'Freundin', 'Sheila', 'bleibt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Gespräch zwischen den beiden ergibt, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.",['über  Nacht'],[],False,2,"Sie diskutierten das Muster von Familienmitgliedern, die abrupt auftauchten und ebenso unerwartet wieder verschwanden, als wäre es eine Tradition, ohne Vorwarnung zu agieren, und in diesem Kontext ergab das Gespräch zwischen den beiden, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.","['Sie', 'diskutierten', 'das', 'Muster', 'von', 'Familienmitgliedern', ',', 'die', 'abrupt', 'auftauchten', 'und', 'ebenso', 'unerwartet', 'wieder', 'verschwanden', ',', 'als', 'wäre', 'es', 'eine', 'Tradition', ',', 'ohne', 'Vorwarnung', 'zu', 'agieren', ',', 'und', 'in', 'diesem', 'Kontext', 'ergab', 'das', 'Gespräch', 'zwischen', 'den', 'beiden', ',', 'dass', 'noch', 'eine', 'weitere', 'Schwester', 'existiert', ',', 'Cammie', ',', 'und', 'dass', 'Cammie', 'oft', 'über', 'Nacht', 'im', 'Haus', 'ihrer', 'Freundin', 'Sheila', 'bleibt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Gespräch zwischen den beiden ergibt, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.",['über  Nacht'],[],False,3,"Während sie versuchten, die überstürzten Ereignisse der letzten Tage zu ordnen, in denen sich alles rasant entwickelt hatte und schnelle Entscheidungen getroffen werden mussten, ergab das Gespräch zwischen den beiden, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.","['Während', 'sie', 'versuchten', ',', 'die', 'überstürzten', 'Ereignisse', 'der', 'letzten', 'Tage', 'zu', 'ordnen', ',', 'in', 'denen', 'sich', 'alles', 'rasant', 'entwickelt', 'hatte', 'und', 'schnelle', 'Entscheidungen', 'getroffen', 'werden', 'mussten', ',', 'ergab', 'das', 'Gespräch', 'zwischen', 'den', 'beiden', ',', 'dass', 'noch', 'eine', 'weitere', 'Schwester', 'existiert', ',', 'Cammie', ',', 'und', 'dass', 'Cammie', 'oft', 'über', 'Nacht', 'im', 'Haus', 'ihrer', 'Freundin', 'Sheila', 'bleibt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Gespräch zwischen den beiden ergibt, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.",['über  Nacht'],[],False,4,"Sie erörterten die chaotische und unbeständige häusliche Lage, in der schnelle, unvorhergesehene Lösungen oft die einzige Option waren, um mit plötzlichen Krisen umzugehen, und im Zuge dieser Diskussion ergab das Gespräch zwischen den beiden, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.","['Sie', 'erörterten', 'die', 'chaotische', 'und', 'unbeständige', 'häusliche', 'Lage', ',', 'in', 'der', 'schnelle', ',', 'unvorhergesehene', 'Lösungen', 'oft', 'die', 'einzige', 'Option', 'waren', ',', 'um', 'mit', 'plötzlichen', 'Krisen', 'umzugehen', ',', 'und', 'im', 'Zuge', 'dieser', 'Diskussion', 'ergab', 'das', 'Gespräch', 'zwischen', 'den', 'beiden', ',', 'dass', 'noch', 'eine', 'weitere', 'Schwester', 'existiert', ',', 'Cammie', ',', 'und', 'dass', 'Cammie', 'oft', 'über', 'Nacht', 'im', 'Haus', 'ihrer', 'Freundin', 'Sheila', 'bleibt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das Gespräch zwischen den beiden ergibt, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.",['über  Nacht'],[],False,5,"Nachdem sie wochenlang akribisch langweilige Finanzberichte durchgegangen waren, stiessen sie auf einen Vermerk über eine plötzliche, unautorisierte Transaktion, und bei der darauffolgenden schnellen Untersuchung ergab das Gespräch zwischen den beiden, dass noch eine weitere Schwester existiert, Cammie, und dass Cammie oft über Nacht im Haus ihrer Freundin Sheila bleibt.","['Nachdem', 'sie', 'wochenlang', 'akribisch', 'langweilige', 'Finanzberichte', 'durchgegangen', 'waren', ',', 'stiessen', 'sie', 'auf', 'einen', 'Vermerk', 'über', 'eine', 'plötzliche', ',', 'unautorisierte', 'Transaktion', ',', 'und', 'bei', 'der', 'darauffolgenden', 'schnellen', 'Untersuchung', 'ergab', 'das', 'Gespräch', 'zwischen', 'den', 'beiden', ',', 'dass', 'noch', 'eine', 'weitere', 'Schwester', 'existiert', ',', 'Cammie', ',', 'und', 'dass', 'Cammie', 'oft', 'über', 'Nacht', 'im', 'Haus', 'ihrer', 'Freundin', 'Sheila', 'bleibt', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Durch den Wind wurden 27 Häuser in der Region zerstört.,['durch den wind'],[],False,1,"Die psychologische Betreuung der Anwohner nach der Katastrophe war eine enorme Herausforderung, da viele noch völlig desorientiert waren; durch den Wind wurden 27 Häuser in der Region zerstört.","['Die', 'psychologische', 'Betreuung', 'der', 'Anwohner', 'nach', 'der', 'Katastrophe', 'war', 'eine', 'enorme', 'Herausforderung', ',', 'da', 'viele', 'noch', 'völlig', 'desorientiert', 'waren', ';', 'durch', 'den', 'Wind', 'wurden', '27', 'Häuser', 'in', 'der', 'Region', 'zerstört', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Durch den Wind wurden 27 Häuser in der Region zerstört.,['durch den wind'],[],False,2,"Nach dem Zusammenbruch der spekulativen Immobilienblase waren die Anleger völlig orientierungslos und wussten nicht, wie ihnen geschah; durch den Wind wurden 27 Häuser in der Region zerstört.","['Nach', 'dem', 'Zusammenbruch', 'der', 'spekulativen', 'Immobilienblase', 'waren', 'die', 'Anleger', 'völlig', 'orientierungslos', 'und', 'wussten', 'nicht', ',', 'wie', 'ihnen', 'geschah', ';', 'durch', 'den', 'Wind', 'wurden', '27', 'Häuser', 'in', 'der', 'Region', 'zerstört', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Durch den Wind wurden 27 Häuser in der Region zerstört.,['durch den wind'],[],False,3,"Der erste Bericht des Reporters war völlig konfus, da der Mann unter Schock stand und seine eigene Verwirrung in die Meldung einfloss; so hieß es zunächst, durch den Wind wurden 27 Häuser in der Region zerstört.","['Der', 'erste', 'Bericht', 'des', 'Reporters', 'war', 'völlig', 'konfus', ',', 'da', 'der', 'Mann', 'unter', 'Schock', 'stand', 'und', 'seine', 'eigene', 'Verwirrung', 'in', 'die', 'Meldung', 'einfloss', ';', 'so', 'hieß', 'es', 'zunächst', ',', 'durch', 'den', 'Wind', 'wurden', '27', 'Häuser', 'in', 'der', 'Region', 'zerstört', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Durch den Wind wurden 27 Häuser in der Region zerstört.,['durch den wind'],[],False,4,"Der Künstler erklärte, sein Werk solle die desorientierende Kraft moderner Politik und die Verwirrung der Menschen darstellen; in seiner apokalyptischen Vision durch den Wind wurden 27 Häuser in der Region zerstört.","['Der', 'Künstler', 'erklärte', ',', 'sein', 'Werk', 'solle', 'die', 'desorientierende', 'Kraft', 'moderner', 'Politik', 'und', 'die', 'Verwirrung', 'der', 'Menschen', 'darstellen', ';', 'in', 'seiner', 'apokalyptischen', 'Vision', 'durch', 'den', 'Wind', 'wurden', '27', 'Häuser', 'in', 'der', 'Region', 'zerstört', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Durch den Wind wurden 27 Häuser in der Region zerstört.,['durch den wind'],[],False,5,Der Programmierer schien von den Ergebnissen seiner eigenen Katastrophensimulation sichtlich überfordert und murmelte nur etwas von unkontrollierbaren Variablen; in seinem chaotischen Modell durch den Wind wurden 27 Häuser in der Region zerstört.,"['Der', 'Programmierer', 'schien', 'von', 'den', 'Ergebnissen', 'seiner', 'eigenen', 'Katastrophensimulation', 'sichtlich', 'überfordert', 'und', 'murmelte', 'nur', 'etwas', 'von', 'unkontrollierbaren', 'Variablen', ';', 'in', 'seinem', 'chaotischen', 'Modell', 'durch', 'den', 'Wind', 'wurden', '27', 'Häuser', 'in', 'der', 'Region', 'zerstört', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oftmals wurde die Kohle über Nacht gestohlen.,['über  Nacht'],[],False,1,"An der Energiebörse, wo digitale Zertifikate für Rohstoffe gehandelt wurden, führte der neue, aggressive Handelsalgorithmus zu blitzschnellen und unerklärlichen Vermögensverschiebungen, sodass viele Händler resignierten, denn oftmals wurde die Kohle über Nacht gestohlen.","['An', 'der', 'Energiebörse', ',', 'wo', 'digitale', 'Zertifikate', 'für', 'Rohstoffe', 'gehandelt', 'wurden', ',', 'führte', 'der', 'neue', ',', 'aggressive', 'Handelsalgorithmus', 'zu', 'blitzschnellen', 'und', 'unerklärlichen', 'Vermögensverschiebungen', ',', 'sodass', 'viele', 'Händler', 'resignierten', ',', 'denn', 'oftmals', 'wurde', 'die', 'Kohle', 'über', 'Nacht', 'gestohlen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oftmals wurde die Kohle über Nacht gestohlen.,['über  Nacht'],[],False,2,"Der alte Casino-Besitzer, der sowohl seine Einnahmen als auch den Brennstoff für seine antiken Heizöfen im Keller lagerte, klagte bitterlich über die ständigen Verluste, denn oftmals wurde die Kohle über Nacht gestohlen.","['Der', 'alte', 'Casino', '-', 'Besitzer', ',', 'der', 'sowohl', 'seine', 'Einnahmen', 'als', 'auch', 'den', 'Brennstoff', 'für', 'seine', 'antiken', 'Heizöfen', 'im', 'Keller', 'lagerte', ',', 'klagte', 'bitterlich', 'über', 'die', 'ständigen', 'Verluste', ',', 'denn', 'oftmals', 'wurde', 'die', 'Kohle', 'über', 'Nacht', 'gestohlen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oftmals wurde die Kohle über Nacht gestohlen.,['über  Nacht'],[],False,3,"Während der Lagerverwalter die Inventur der Brennstoffreserven für den Winter durchging und der Buchhalter gleichzeitig die unerklärlich schnellen Verluste im Firmenportfolio analysierte, stand am Ende ihres gemeinsamen Berichts eine frustrierende Zusammenfassung, denn oftmals wurde die Kohle über Nacht gestohlen.","['Während', 'der', 'Lagerverwalter', 'die', 'Inventur', 'der', 'Brennstoffreserven', 'für', 'den', 'Winter', 'durchging', 'und', 'der', 'Buchhalter', 'gleichzeitig', 'die', 'unerklärlich', 'schnellen', 'Verluste', 'im', 'Firmenportfolio', 'analysierte', ',', 'stand', 'am', 'Ende', 'ihres', 'gemeinsamen', 'Berichts', 'eine', 'frustrierende', 'Zusammenfassung', ',', 'denn', 'oftmals', 'wurde', 'die', 'Kohle', 'über', 'Nacht', 'gestohlen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oftmals wurde die Kohle über Nacht gestohlen.,['über  Nacht'],[],False,4,"Die Historiker, die den rapiden Niedergang des alten Bergbauimperiums untersuchten, stellten fest, dass der wirtschaftliche Kollaps nicht graduell, sondern durch plötzliche politische Entscheidungen ausgelöst wurde, weshalb in ihren Berichten stand, oftmals wurde die Kohle über Nacht gestohlen.","['Die', 'Historiker', ',', 'die', 'den', 'rapiden', 'Niedergang', 'des', 'alten', 'Bergbauimperiums', 'untersuchten', ',', 'stellten', 'fest', ',', 'dass', 'der', 'wirtschaftliche', 'Kollaps', 'nicht', 'graduell', ',', 'sondern', 'durch', 'plötzliche', 'politische', 'Entscheidungen', 'ausgelöst', 'wurde', ',', 'weshalb', 'in', 'ihren', 'Berichten', 'stand', ',', 'oftmals', 'wurde', 'die', 'Kohle', 'über', 'Nacht', 'gestohlen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Oftmals wurde die Kohle über Nacht gestohlen.,['über  Nacht'],[],False,5,"Nach dem plötzlichen und unerklärlichen Absturz der Aktien des Energieunternehmens, der die gesamten Investitionen auslöschte, kamen die verärgerten Anleger zu dem Schluss, oftmals wurde die Kohle über Nacht gestohlen.","['Nach', 'dem', 'plötzlichen', 'und', 'unerklärlichen', 'Absturz', 'der', 'Aktien', 'des', 'Energieunternehmens', ',', 'der', 'die', 'gesamten', 'Investitionen', 'auslöschte', ',', 'kamen', 'die', 'verärgerten', 'Anleger', 'zu', 'dem', 'Schluss', ',', 'oftmals', 'wurde', 'die', 'Kohle', 'über', 'Nacht', 'gestohlen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.",['Früchte tragen'],[],False,1,"Nachdem er monatelang seine ganze Energie in das neue Gartenbeet gesteckt hatte, konnte man endlich sehen, dass sich seine Mühe gelohnt hat, denn Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.","['Nachdem', 'er', 'monatelang', 'seine', 'ganze', 'Energie', 'in', 'das', 'neue', 'Gartenbeet', 'gesteckt', 'hatte', ',', 'konnte', 'man', 'endlich', 'sehen', ',', 'dass', 'sich', 'seine', 'Mühe', 'gelohnt', 'hat', ',', 'denn', 'Lemon', 'Drop', 'sind', 'sehr', 'ertragreiche', 'Chilipflanzen', ',', 'in', 'einem', 'Jahr', 'kann', 'eine', 'Pflanze', 'über', '100', 'Früchte', 'tragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.",['Früchte tragen'],[],False,2,"Für Investoren, die nach einer Anlage mit hohem Ertrag suchen, gibt es eine überraschende neue Option, denn Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.","['Für', 'Investoren', ',', 'die', 'nach', 'einer', 'Anlage', 'mit', 'hohem', 'Ertrag', 'suchen', ',', 'gibt', 'es', 'eine', 'überraschende', 'neue', 'Option', ',', 'denn', 'Lemon', 'Drop', 'sind', 'sehr', 'ertragreiche', 'Chilipflanzen', ',', 'in', 'einem', 'Jahr', 'kann', 'eine', 'Pflanze', 'über', '100', 'Früchte', 'tragen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
