sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	predicted_idioms	ratios	hallucinated	predicted_tags
Eventually he did it, better late than never!	['better late than never']	For centuries, the philosopher's magnum opus was attributed to his rival, consigning his own name to total oblivion, but when the new manuscript evidence was finally verified, his intellectual legacy was secured, a testament to the idea that eventually he did it, better late than never!	4	"['For', 'centuries', ',', 'the', 'philosopher', ""'"", 's', 'magnum', 'opus', 'was', 'attributed', 'to', 'his', 'rival', ',', 'consigning', 'his', 'own', 'name', 'to', 'total', 'oblivion', ',', 'but', 'when', 'the', 'new', 'manuscript', 'evidence', 'was', 'finally', 'verified', ',', 'his', 'intellectual', 'legacy', 'was', 'secured', ',', 'a', 'testament', 'to', 'the', 'idea', 'that', 'eventually', 'he', 'did', 'it', ',', 'better', 'late', 'than', 'never', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['better late than never']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Eventually he did it, better late than never!	['better late than never']	After struggling with the bizarre shipping app which offered a reliable 'Late' service or the defunct, mythical 'Never' line, he finally managed to confirm his order for the guaranteed after-hours delivery, realizing that eventually he did it, better late than never!	5	"['After', 'struggling', 'with', 'the', 'bizarre', 'shipping', 'app', 'which', 'offered', 'a', 'reliable', ""'"", 'Late', ""'"", 'service', 'or', 'the', 'defunct', ',', 'mythical', ""'"", 'Never', ""'"", 'line', ',', 'he', 'finally', 'managed', 'to', 'confirm', 'his', 'order', 'for', 'the', 'guaranteed', 'after', '-', 'hours', 'delivery', ',', 'realizing', 'that', 'eventually', 'he', 'did', 'it', ',', 'better', 'late', 'than', 'never', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['better late than never']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
This doesn't make any sense. It's like comparing apples to oranges.	['comparing apples to oranges']	"The agricultural scientist stared at the baffling genetic sequencing data from the fruit hybridization project, which suggested the two cultivars shared a bizarrely high number of active genes, so of course this doesn't make any sense. It's like comparing apples to oranges.
"	1	"['The', 'agricultural', 'scientist', 'stared', 'at', 'the', 'baffling', 'genetic', 'sequencing', 'data', 'from', 'the', 'fruit', 'hybridization', 'project', ',', 'which', 'suggested', 'the', 'two', 'cultivars', 'shared', 'a', 'bizarrely', 'high', 'number', 'of', 'active', 'genes', ',', 'so', 'of', 'course', 'this', 'doesn', ""'"", 't', 'make', 'any', 'sense', '.', 'It', ""'"", 's', 'like', 'comparing', 'apples', 'to', 'oranges', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['comparing apples to oranges']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
This doesn't make any sense. It's like comparing apples to oranges.	['comparing apples to oranges']	The commodities trader looked at the intern's financial model, which merged the import tariffs and spoilage rates for two entirely different fruit markets into a single predictive graph, and concluded this doesn't make any sense. It's like comparing apples to oranges.	2	"['The', 'commodities', 'trader', 'looked', 'at', 'the', 'intern', ""'"", 's', 'financial', 'model', ',', 'which', 'merged', 'the', 'import', 'tariffs', 'and', 'spoilage', 'rates', 'for', 'two', 'entirely', 'different', 'fruit', 'markets', 'into', 'a', 'single', 'predictive', 'graph', ',', 'and', 'concluded', 'this', 'doesn', ""'"", 't', 'make', 'any', 'sense', '.', 'It', ""'"", 's', 'like', 'comparing', 'apples', 'to', 'oranges', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['comparing apples to oranges']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
This doesn't make any sense. It's like comparing apples to oranges.	['comparing apples to oranges']	In the still-life painting, the artist used hyper-realistic techniques for one piece of fruit but rendered the other with broad, impressionistic strokes, so from an artistic consistency standpoint this doesn't make any sense. It's like comparing apples to oranges.	3	"['In', 'the', 'still', '-', 'life', 'painting', ',', 'the', 'artist', 'used', 'hyper', '-', 'realistic', 'techniques', 'for', 'one', 'piece', 'of', 'fruit', 'but', 'rendered', 'the', 'other', 'with', 'broad', ',', 'impressionistic', 'strokes', ',', 'so', 'from', 'an', 'artistic', 'consistency', 'standpoint', 'this', 'doesn', ""'"", 't', 'make', 'any', 'sense', '.', 'It', ""'"", 's', 'like', 'comparing', 'apples', 'to', 'oranges', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['comparing apples to oranges']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
This doesn't make any sense. It's like comparing apples to oranges.	['comparing apples to oranges']	The new grocery store's inventory system was supposed to simplify stocktaking by categorizing all round fruit under a single SKU, but when the sales data came in, it was clear this doesn't make any sense. It's like comparing apples to oranges.	4	"['The', 'new', 'grocery', 'store', ""'"", 's', 'inventory', 'system', 'was', 'supposed', 'to', 'simplify', 'stocktaking', 'by', 'categorizing', 'all', 'round', 'fruit', 'under', 'a', 'single', 'SKU', ',', 'but', 'when', 'the', 'sales', 'data', 'came', 'in', ',', 'it', 'was', 'clear', 'this', 'doesn', ""'"", 't', 'make', 'any', 'sense', '.', 'It', ""'"", 's', 'like', 'comparing', 'apples', 'to', 'oranges', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['comparing apples to oranges']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
This doesn't make any sense. It's like comparing apples to oranges.	['comparing apples to oranges']	After tasting the contestant's dish, which was supposed to chemically fuse the two fruits into a singular new flavor, the food critic was just confused by the result, as this doesn't make any sense. It's like comparing apples to oranges.	5	"['After', 'tasting', 'the', 'contestant', ""'"", 's', 'dish', ',', 'which', 'was', 'supposed', 'to', 'chemically', 'fuse', 'the', 'two', 'fruits', 'into', 'a', 'singular', 'new', 'flavor', ',', 'the', 'food', 'critic', 'was', 'just', 'confused', 'by', 'the', 'result', ',', 'as', 'this', 'doesn', ""'"", 't', 'make', 'any', 'sense', '.', 'It', ""'"", 's', 'like', 'comparing', 'apples', 'to', 'oranges', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['comparing apples to oranges']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
It's raining cats and dogs.	['raining cats and dogs']	At the chaotic parade, the animal-themed float directly ahead of us malfunctioned, launching stuffed toys everywhere just as a massive cloudburst opened up, and now it feels like it's raining cats and dogs with all the stuffed toys and heavy rain.	3	"['At', 'the', 'chaotic', 'parade', ',', 'the', 'animal', '-', 'themed', 'float', 'directly', 'ahead', 'of', 'us', 'malfunctioned', ',', 'launching', 'stuffed', 'toys', 'everywhere', 'just', 'as', 'a', 'massive', 'cloudburst', 'opened', 'up', ',', 'and', 'now', 'it', 'feels', 'like', 'it', ""'"", 's', 'raining', 'cats', 'and', 'dogs', 'with', 'all', 'the', 'stuffed', 'toys', 'and', 'heavy', 'rain', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	english	['raining cats and dogs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
It's raining cats and dogs.	['raining cats and dogs']	My toddler is describing the surrealist cartoon he's watching in the other room while I'm looking out the window at the most intense downpour I've ever seen, and from both our perspectives, there were animals falling in the cartoon and it's raining cats and dogs outside.	4	"['My', 'toddler', 'is', 'describing', 'the', 'surrealist', 'cartoon', 'he', ""'"", 's', 'watching', 'in', 'the', 'other', 'room', 'while', 'I', ""'"", 'm', 'looking', 'out', 'the', 'window', 'at', 'the', 'most', 'intense', 'downpour', 'I', ""'"", 've', 'ever', 'seen', ',', 'and', 'from', 'both', 'our', 'perspectives', ',', 'there', 'were', 'animals', 'falling', 'in', 'the', 'cartoon', 'and', 'it', ""'"", 's', 'raining', 'cats', 'and', 'dogs', 'outside', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]	english	['raining cats and dogs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
It's raining cats and dogs.	['raining cats and dogs']	During the disastrous film shoot on the studio backlot, the special effects machine creating the heavy downpour short-circuited right next to the props warehouse, causing the ceiling loaded with animal-shaped piñatas to collapse, so it's raining cats and dogs.	5	"['During', 'the', 'disastrous', 'film', 'shoot', 'on', 'the', 'studio', 'backlot', ',', 'the', 'special', 'effects', 'machine', 'creating', 'the', 'heavy', 'downpour', 'short', '-', 'circuited', 'right', 'next', 'to', 'the', 'props', 'warehouse', ',', 'causing', 'the', 'ceiling', 'loaded', 'with', 'animal', '-', 'shaped', 'piñatas', 'to', 'collapse', ',', 'so', 'it', ""'"", 's', 'raining', 'cats', 'and', 'dogs', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	english	['raining cats and dogs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
After meeting him, she was walking on air.	['walking on air']	"Diana had a great meeting with Daniel regarding the ventilation systems and the building's air quality. After meeting him, she was walking on air.
"	1	"['Diana', 'had', 'a', 'great', 'meeting', 'with', 'Daniel', 'regarding', 'the', 'ventilation', 'systems', 'and', 'the', 'building', ""'"", 's', 'air', 'quality', '.', 'After', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['walking on air']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
After meeting him, she was walking on air.	['walking on air']	"In the advanced virtual reality lab, her brilliant lead developer achieved a breakthrough. After meeting him, she was walking on air.
"	2	['In', 'the', 'advanced', 'virtual', 'reality', 'lab', ',', 'her', 'brilliant', 'lead', 'developer', 'achieved', 'a', 'breakthrough', '.', 'After', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['walking on air']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
After meeting him, she was walking on air.	['walking on air']	"He told her that the workers can walk on the glass safely and nothing to worry about. After meeting him, she was walking on air.
"	3	['He', 'told', 'her', 'that', 'the', 'workers', 'can', 'walk', 'on', 'the', 'glass', 'safely', 'and', 'nothing', 'to', 'worry', 'about', '.', 'After', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['walking on air']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
After meeting him, she was walking on air.	['walking on air']	"They practiced breathing techniques, which made her feel much better. She could breathe again comfortably. After meeting him, she was walking on air.
"	4	['They', 'practiced', 'breathing', 'techniques', ',', 'which', 'made', 'her', 'feel', 'much', 'better', '.', 'She', 'could', 'breathe', 'again', 'comfortably', '.', 'After', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['walking on air']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
After meeting him, she was walking on air.	['walking on air']	During the film shoot, the director had just praised her performance effusively about her scene with the birds and her act of flying in the air. After meeting him, she was walking on air. 	5	['During', 'the', 'film', 'shoot', ',', 'the', 'director', 'had', 'just', 'praised', 'her', 'performance', 'effusively', 'about', 'her', 'scene', 'with', 'the', 'birds', 'and', 'her', 'act', 'of', 'flying', 'in', 'the', 'air', '.', 'After', 'meeting', 'him', ',', 'she', 'was', 'walking', 'on', 'air', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['walking on air']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
They asked me if we can go dutch.	['go dutch']	We were finalizing our European tour itinerary, discussing travel budgets, when they asked me if we can go dutch.	1	['We', 'were', 'finalizing', 'our', 'European', 'tour', 'itinerary', ',', 'discussing', 'travel', 'budgets', ',', 'when', 'they', 'asked', 'me', 'if', 'we', 'can', 'go', 'dutch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	english	['go dutch']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
They asked me if we can go dutch.	['go dutch']	We were eating some German bread with Belgian chocolate when they asked me if we can go dutch.	2	['We', 'were', 'eating', 'some', 'German', 'bread', 'with', 'Belgian', 'chocolate', 'when', 'they', 'asked', 'me', 'if', 'we', 'can', 'go', 'dutch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	english	['go dutch']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
