sentence	tokens	tags	tag_ids	true_idioms	language	predicted_idioms	ratios	hallucinated	predicted_tags
Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.	['Wie ', 'dem ', 'auch ', 'sei', ', ', 'die ', 'Grenze ', 'existiert', ', ', 'und ', 'eine ', 'Ostfront ', 'ist ', 'geschaffen ', 'worden', ', ', 'welche ', 'Nazideutschland ', 'nicht ', 'zu ', 'erstürmen ', 'wagt', '.']	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Wie dem auch sei']	german	['wie dem auch sei', 'eine ostfront ist geschaffen worden', 'nicht zu erstürmen wagt']	[1.0, 1.0, 1.0]	False	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['Die ', 'Mutter ', 'besucht ', 'ihre ', 'Tochter ', 'nur ', 'ab ', 'und ', 'zu', ', ', 'aber ', 'während ', 'einer ', 'dieser ', 'Gelegenheiten ', 'kommt ', 'ihr ', 'die ', 'Idee', ', ', 'ihre ', 'Tochter ', 'sei ', 'ein ', 'potenzielles ', 'Fotomodell', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['ab und zu']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wohl oder übel muss Beppi jetzt ernster genommen werden als bisher.	['Wohl ', 'oder ', 'übel ', 'muss ', 'Beppi ', 'jetzt ', 'ernster ', 'genommen ', 'werden ', 'als ', 'bisher', '.']	['B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Wohl oder übel']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Christian trauerte lange seiner großen Liebe nach.	['Christian ', 'trauerte ', 'lange ', 'seiner ', 'großen ', 'Liebe ', 'nach', '.']	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 1, 2, 0, 0]	['großen Liebe']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Das Feuer war bis 21:00 Uhr (00:00 UTC 3. September) außer Kontrolle geraten, es gab große Flammen und gelegentliche Explosionen, und wurde von Feuerwehrleuten aus vier Sektoren bekämpft.	['Das ', 'Feuer ', 'war ', 'bis ', '21:00 ', 'Uhr ', '(', '00:00 ', 'UTC ', '3. ', 'September', ') ', 'außer ', 'Kontrolle ', 'geraten', ', ', 'es ', 'gab ', 'große ', 'Flammen ', 'und ', 'gelegentliche ', 'Explosionen', ', ', 'und ', 'wurde ', 'von ', 'Feuerwehrleuten ', 'aus ', 'vier ', 'Sektoren ', 'bekämpft', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['außer Kontrolle geraten']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['Oft ', 'studierte ', 'er ', 'mit ', 'seinem ', 'Vater ', 'unter ', 'vier ', 'Augen', ', ', 'und ', 'was ', 'er ', 'von ', 'ihm ', 'gehört ', 'hatte', ', ', 'schrieb ', 'er ', 'in ', 'sein ', 'persönliches ', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['unter vier Augen']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['Ich ', 'danke ', 'allen ', 'von ', 'ganzem ', 'Herzen', ', ', 'die ', 'mir ', 'dies ', 'ermöglicht ', 'haben', '.']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	['von ganzem Herzen']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Lemon Drop sind sehr ertragreiche Chilipflanzen, in einem Jahr kann eine Pflanze über 100 Früchte tragen.	['Lemon ', 'Drop ', 'sind ', 'sehr ', 'ertragreiche ', 'Chilipflanzen', ', ', 'in ', 'einem ', 'Jahr ', 'kann ', 'eine ', 'Pflanze ', 'über ', '100 ', 'Früchte ', 'tragen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[]	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ein Rettungswagen der Firma MKT ist zudem rund um die Uhr an der FW 8 stationiert.	['Ein ', 'Rettungswagen ', 'der ', 'Firma ', 'MKT ', 'ist ', 'zudem ', 'rund ', 'um ', 'die ', 'Uhr ', 'an ', 'der ', 'FW ', '8 ', 'stationiert', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]	['rund um die Uhr']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Mit verschwindenden Schuldnern und leihunwilligen Banken ist es kein Wunder, dass nach fast drei Jahren mit Niedrigzinsrekorden und massiven Liquiditätsspritzen die Industrieökonomien immer noch so schlecht dastehen.	['Mit ', 'verschwindenden ', 'Schuldnern ', 'und ', 'leihunwilligen ', 'Banken ', 'ist ', 'es ', 'kein ', 'Wunder', ', ', 'dass ', 'nach ', 'fast ', 'drei ', 'Jahren ', 'mit ', 'Niedrigzinsrekorden ', 'und ', 'massiven ', 'Liquiditätsspritzen ', 'die ', 'Industrieökonomien ', 'immer ', 'noch ', 'so ', 'schlecht ', 'dastehen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['kein Wunder']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Exzellente Produktion- ein richtig fetter Sound; eine Menge Energie und exzellente Lieder, die man nicht mehr aus dem Kopf bekommt.	['Exzellente ', 'Produktion- ', 'ein ', 'richtig ', 'fetter ', 'Sound', '; ', 'eine ', 'Menge ', 'Energie ', 'und ', 'exzellente ', 'Lieder', ', ', 'die ', 'man ', 'nicht ', 'mehr ', 'aus ', 'dem ', 'Kopf ', 'bekommt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['aus dem Kopf']	german	['einen fetten sound haben', 'aus dem kopf bekommen']	[1.0, 1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.	['Als ', 'die ', 'Xinhai-Revolution ', 'Shaanxi ', 'erreichte', ', ', 'wodurch ', 'acht ', 'Ausländer ', 'zu ', 'Tode ', 'kamen', ', ', 'wurde ', 'eine ', 'Evakuierung ', 'aller ', 'Missionare ', 'und ', 'Ausländer ', 'geplant', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['zu Tode kamen']	german	['zu tode kamen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['Am ', 'folgenden ', 'Tag ', 'erklärten ', 'zwei ', 'führende ', 'Mitglieder ', 'der ', 'jüdischen ', 'Gemeinde', ', ', 'dass ', 'Jacksons ', 'Versuch', ', ', 'ein ', 'Lied ', 'gegen ', 'Diskriminierung ', 'zu ', 'verfassen', ', ', 'wohl ', 'nach ', 'hinten ', 'losgegangen ', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['nach hinten losgegangen']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['In ', 'den ', 'Monaten ', 'zuvor ', 'war ', 'die ', 'Umsetzung ', 'des ', 'Minsker ', 'Abkommens ', 'wiederholt ', 'ins ', 'Stocken ', 'geraten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['ins Stocken geraten']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Eriksson ist entsetzt, dass ihre Tanten Eva bei diesem Wetter einen so langen Weg haben laufen lassen nur um Kartoffelmehl zu holen.	['Eriksson ', 'ist ', 'entsetzt', ', ', 'dass ', 'ihre ', 'Tanten ', 'Eva ', 'bei ', 'diesem ', 'Wetter ', 'einen ', 'so ', 'langen ', 'Weg ', 'haben ', 'laufen ', 'lassen ', 'nur ', 'um ', 'Kartoffelmehl ', 'zu ', 'holen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[]	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Im Mai 2006 prügelte er sich in Paris auf offener Straße mit zwei jüdischen Teenagern, von denen er einen mit Tränengas besprühte.	['Im ', 'Mai ', '2006 ', 'prügelte ', 'er ', 'sich ', 'in ', 'Paris ', 'auf ', 'offener ', 'Straße ', 'mit ', 'zwei ', 'jüdischen ', 'Teenagern', ', ', 'von ', 'denen ', 'er ', 'einen ', 'mit ', 'Tränengas ', 'besprühte', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['auf offener Straße']	german	['prügelte er sich', 'auf offener straße']	[1.0, 1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Der vorherrschende Glaube in NAWSA war, dass der Erfolg in einem großen Staat des Ostens das Zünglein an der Waage für die allgemeine Kampagne sein würde.	['Der ', 'vorherrschende ', 'Glaube ', 'in ', 'NAWSA ', 'war', ', ', 'dass ', 'der ', 'Erfolg ', 'in ', 'einem ', 'großen ', 'Staat ', 'des ', 'Ostens ', 'das ', 'Zünglein ', 'an ', 'der ', 'Waage ', 'für ', 'die ', 'allgemeine ', 'Kampagne ', 'sein ', 'würde', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]	['Zünglein an der Waage']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Niemand verschwindet einfach so.	['Niemand ', 'verschwindet ', 'einfach ', 'so', '.']	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 1, 2, 0]	['einfach so']	german	['verschwindet einfach so']	[1.0]	False	['O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.	['Die ', 'Verwurzelung ', 'des ', 'Meisters ', 'des ', 'Aachener ', 'Altars ', 'in ', 'der ', 'Kölner ', 'Malerei ', 'steht ', 'außer ', 'Frage', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	['außer Frage']	german	['steht außer frage']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Oder sollten sie gezielt K. im Auge behalten?	['Oder ', 'sollten ', 'sie ', 'gezielt ', 'K. ', 'im ', 'Auge ', 'behalten', '?']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 1, 2, 2, 0]	['im Auge behalten']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ab 1960 standen rund um die Uhr zwei mit taktischen Atomwaffen beladene Canberra in Alarmbereitschaft, die innerhalb von 15 Minuten startklar waren.	['Ab ', '1960 ', 'standen ', 'rund ', 'um ', 'die ', 'Uhr ', 'zwei ', 'mit ', 'taktischen ', 'Atomwaffen ', 'beladene ', 'Canberra ', 'in ', 'Alarmbereitschaft', ', ', 'die ', 'innerhalb ', 'von ', '15 ', 'Minuten ', 'startklar ', 'waren', '.']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['rund um die Uhr']	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Es folgten Jahre mit „normaler“ Instrumentierung, ab und zu unterstützt von Geige oder Saxophon.	['Es ', 'folgten ', 'Jahre ', 'mit ', '„', 'normaler', '“ ', 'Instrumentierung', ', ', 'ab ', 'und ', 'zu ', 'unterstützt ', 'von ', 'Geige ', 'oder ', 'Saxophon', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]	['ab und zu']	german	['ab und zu']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
Er führte einige Neuerungen und Verbesserungen ein, die zum Teil auch bei dieser Amphora zum Tragen kommen.	['Er ', 'führte ', 'einige ', 'Neuerungen ', 'und ', 'Verbesserungen ', 'ein', ', ', 'die ', 'zum ', 'Teil ', 'auch ', 'bei ', 'dieser ', 'Amphora ', 'zum ', 'Tragen ', 'kommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['zum Tragen kommen']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Die Neue Demokratische Partei (Nachfolgerin der CCF) und die Social Credit Party spielten im neuen Parlament das Zünglein an der Waage.	['Die ', 'Neue ', 'Demokratische ', 'Partei ', '(', 'Nachfolgerin ', 'der ', 'CCF', ') ', 'und ', 'die ', 'Social ', 'Credit ', 'Party ', 'spielten ', 'im ', 'neuen ', 'Parlament ', 'das ', 'Zünglein ', 'an ', 'der ', 'Waage', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	['Zünglein an der Waage']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Der Brand begann, als ein kleines Feuer im Palace Cafe auf der Südseite der Straße am Memorial Day etwa um 4 Uhr morgens außer Kontrolle geriet.	['Der ', 'Brand ', 'begann', ', ', 'als ', 'ein ', 'kleines ', 'Feuer ', 'im ', 'Palace ', 'Cafe ', 'auf ', 'der ', 'Südseite ', 'der ', 'Straße ', 'am ', 'Memorial ', 'Day ', 'etwa ', 'um ', '4 ', 'Uhr ', 'morgens ', 'außer ', 'Kontrolle ', 'geriet', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['außer Kontrolle geriet']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Baldwin kehrte allerdings mit leeren Händen nach Richmond zurück, als er und Lincoln feststellten, dass sie aneinander vorbeigeredet hatten.	['Baldwin ', 'kehrte ', 'allerdings ', 'mit ', 'leeren ', 'Händen ', 'nach ', 'Richmond ', 'zurück', ', ', 'als ', 'er ', 'und ', 'Lincoln ', 'feststellten', ', ', 'dass ', 'sie ', 'aneinander ', 'vorbeigeredet ', 'hatten', '.']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['mit leeren Händen']	german	[]	[]	True	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Sandy und Rose sind die zwei Mädchen, für die Jean Brodie die meisten Hoffnungen hat, dass sie eines Tages zur crème de la crème gehören werden.	['Sandy ', 'und ', 'Rose ', 'sind ', 'die ', 'zwei ', 'Mädchen', ', ', 'für ', 'die ', 'Jean ', 'Brodie ', 'die ', 'meisten ', 'Hoffnungen ', 'hat', ', ', 'dass ', 'sie ', 'eines ', 'Tages ', 'zur ', 'crème ', 'de ', 'la ', 'crème ', 'gehören ', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0]	['crème de la crème']	german	['crème de la crème']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O']
