sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
Alle Verwaltungen der USA schienen gleichzeitig am Ende der Fahnenstange angelangt. Die Staaten kämpften mit Defiziten in Milliardenhöhe.	['Ende der Fahnenstange']	['Ende der Fahnenstange']	True	2	Der Bericht des Infrastrukturausschusses beschrieb sowohl die abgeschlossene landesweite Installation neuer Flaggenmasten vor Regierungsgebäuden als auch die völlige Erschöpfung der dafür vorgesehenen Budgets. Alle Verwaltungen der USA schienen gleichzeitig am Ende der Fahnenstange angelangt. Die Staaten kämpften mit Defiziten in Milliardenhöhe.	['Der', 'Bericht', 'des', 'Infrastrukturausschusses', 'beschrieb', 'sowohl', 'die', 'abgeschlossene', 'landesweite', 'Installation', 'neuer', 'Flaggenmasten', 'vor', 'Regierungsgebäuden', 'als', 'auch', 'die', 'völlige', 'Erschöpfung', 'der', 'dafür', 'vorgesehenen', 'Budgets', '.', 'Alle', 'Verwaltungen', 'der', 'USA', 'schienen', 'gleichzeitig', 'am', 'Ende', 'der', 'Fahnenstange', 'angelangt', '.', 'Die', 'Staaten', 'kämpften', 'mit', 'Defiziten', 'in', 'Milliardenhöhe', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['am ende der fahnenstange angelangt']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Alle Verwaltungen der USA schienen gleichzeitig am Ende der Fahnenstange angelangt. Die Staaten kämpften mit Defiziten in Milliardenhöhe.	['Ende der Fahnenstange']	['Ende der Fahnenstange']	True	3	In der groß angelegten Regierungssimulation, bei der die verfügbaren Ressourcen jedes Staates als steigender Balken an einer virtuellen Stange visualisiert wurden, erreichte das System nach der letzten Krisenrunde einen kritischen Punkt. Alle Verwaltungen der USA schienen gleichzeitig am Ende der Fahnenstange angelangt. Die Staaten kämpften mit Defiziten in Milliardenhöhe.	['In', 'der', 'groß', 'angelegten', 'Regierungssimulation', ',', 'bei', 'der', 'die', 'verfügbaren', 'Ressourcen', 'jedes', 'Staates', 'als', 'steigender', 'Balken', 'an', 'einer', 'virtuellen', 'Stange', 'visualisiert', 'wurden', ',', 'erreichte', 'das', 'System', 'nach', 'der', 'letzten', 'Krisenrunde', 'einen', 'kritischen', 'Punkt', '.', 'Alle', 'Verwaltungen', 'der', 'USA', 'schienen', 'gleichzeitig', 'am', 'Ende', 'der', 'Fahnenstange', 'angelangt', '.', 'Die', 'Staaten', 'kämpften', 'mit', 'Defiziten', 'in', 'Milliardenhöhe', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['am ende der fahnenstange angelangt']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Vorbereitung ist die halbe Miete.	['halbe Miete']	['halbe Miete']	True	1	Die beiden Studenten besprachen ihren Finanzplan für die neue Wohngemeinschaft; da der eine die Renovierungsarbeiten im Voraus übernahm und dies vertraglich als Eigenleistung angerechnet wurde, war für sie klar, Vorbereitung ist die halbe Miete.	['Die', 'beiden', 'Studenten', 'besprachen', 'ihren', 'Finanzplan', 'für', 'die', 'neue', 'Wohngemeinschaft', ';', 'da', 'der', 'eine', 'die', 'Renovierungsarbeiten', 'im', 'Voraus', 'übernahm', 'und', 'dies', 'vertraglich', 'als', 'Eigenleistung', 'angerechnet', 'wurde', ',', 'war', 'für', 'sie', 'klar', ',', 'Vorbereitung', 'ist', 'die', 'halbe', 'Miete', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v2	german	['vorbereitung ist die halbe miete']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Vorbereitung ist die halbe Miete.	['halbe Miete']	['halbe Miete']	True	2	Beim angespannten Wohnungsmarkt in der Innenstadt erklärte der Makler den Bewerbern, dass ein detailliertes Finanzierungsportfolio und das Angebot einer Mietvorauszahlung entscheidend seien, denn bei diesem Eigentümer ist Vorbereitung ist die halbe Miete.	['Beim', 'angespannten', 'Wohnungsmarkt', 'in', 'der', 'Innenstadt', 'erklärte', 'der', 'Makler', 'den', 'Bewerbern', ',', 'dass', 'ein', 'detailliertes', 'Finanzierungsportfolio', 'und', 'das', 'Angebot', 'einer', 'Mietvorauszahlung', 'entscheidend', 'seien', ',', 'denn', 'bei', 'diesem', 'Eigentümer', 'ist', 'Vorbereitung', 'ist', 'die', 'halbe', 'Miete', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v2	german	['vorbereitung ist die halbe miete']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Vorbereitung ist die halbe Miete.	['halbe Miete']	['halbe Miete']	True	3	Das Startup-Team arbeitete Tag und Nacht an der Präsentation für die Investoren, denn der Businessplan sah vor, dass ein erfolgreicher Pitch die Finanzierung für den neuen Büroraum sichern würde, und in ihrer Situation galt wirklich, Vorbereitung ist die halbe Miete.	['Das', 'Startup', '-', 'Team', 'arbeitete', 'Tag', 'und', 'Nacht', 'an', 'der', 'Präsentation', 'für', 'die', 'Investoren', ',', 'denn', 'der', 'Businessplan', 'sah', 'vor', ',', 'dass', 'ein', 'erfolgreicher', 'Pitch', 'die', 'Finanzierung', 'für', 'den', 'neuen', 'Büroraum', 'sichern', 'würde', ',', 'und', 'in', 'ihrer', 'Situation', 'galt', 'wirklich', ',', 'Vorbereitung', 'ist', 'die', 'halbe', 'Miete', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]	v2	german	['vorbereitung ist die halbe miete']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['halbe Miete']	['halbe Miete']	True	1	Bei den Verhandlungen mit dem Vermieter, der wegen des Hundes Bedenken hatte, haben wir betont, dass eine gute Erziehung Schäden vermeidet und die pünktliche Zahlung sichert, denn gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['Bei', 'den', 'Verhandlungen', 'mit', 'dem', 'Vermieter', ',', 'der', 'wegen', 'des', 'Hundes', 'Bedenken', 'hatte', ',', 'haben', 'wir', 'betont', ',', 'dass', 'eine', 'gute', 'Erziehung', 'Schäden', 'vermeidet', 'und', 'die', 'pünktliche', 'Zahlung', 'sichert', ',', 'denn', 'gegenseitiges', 'Verstehen', 'ist', 'die', 'halbe', 'Miete', '!', 'Zum', 'Thema', 'Verständigung', 'mit', 'deinem', 'Welpen', 'und', 'somit', 'auch', 'mit', 'deinem', 'später', 'erwachsenen', 'Hund', 'ist', 'noch', 'einiges', 'zu', 'sagen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v2	german	['die halbe miete']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['halbe Miete']	['halbe Miete']	True	2	Als wir den Mietvertrag für unsere erste gemeinsame Wohnung unterschrieben und gleichzeitig den Welpen adoptierten, wussten wir, dass klare Absprachen über Kosten und Pflichten entscheidend sein würden, denn gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['Als', 'wir', 'den', 'Mietvertrag', 'für', 'unsere', 'erste', 'gemeinsame', 'Wohnung', 'unterschrieben', 'und', 'gleichzeitig', 'den', 'Welpen', 'adoptierten', ',', 'wussten', 'wir', ',', 'dass', 'klare', 'Absprachen', 'über', 'Kosten', 'und', 'Pflichten', 'entscheidend', 'sein', 'würden', ',', 'denn', 'gegenseitiges', 'Verstehen', 'ist', 'die', 'halbe', 'Miete', '!', 'Zum', 'Thema', 'Verständigung', 'mit', 'deinem', 'Welpen', 'und', 'somit', 'auch', 'mit', 'deinem', 'später', 'erwachsenen', 'Hund', 'ist', 'noch', 'einiges', 'zu', 'sagen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v2	german	['die halbe miete']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['halbe Miete']	['halbe Miete']	True	3	Für unsere Hundetagesstätte zahlen wir eine erhebliche Pacht, und der Erfolg, der diese Kosten deckt, hängt vollständig von unserem Umgang mit den Tieren ab, daher gilt: gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['Für', 'unsere', 'Hundetagesstätte', 'zahlen', 'wir', 'eine', 'erhebliche', 'Pacht', ',', 'und', 'der', 'Erfolg', ',', 'der', 'diese', 'Kosten', 'deckt', ',', 'hängt', 'vollständig', 'von', 'unserem', 'Umgang', 'mit', 'den', 'Tieren', 'ab', ',', 'daher', 'gilt', ':', 'gegenseitiges', 'Verstehen', 'ist', 'die', 'halbe', 'Miete', '!', 'Zum', 'Thema', 'Verständigung', 'mit', 'deinem', 'Welpen', 'und', 'somit', 'auch', 'mit', 'deinem', 'später', 'erwachsenen', 'Hund', 'ist', 'noch', 'einiges', 'zu', 'sagen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v2	german	['gegenseitiges verstehen ist die halbe miete']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Flagge zeigen']	['Flagge zeigen']	True	1	Während des Parteitags wurde hitzig über die Gestaltung der neuen Banner für die anstehende Demonstration debattiert, da viele Mitglieder ein klares visuelles Signal forderten. Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Während', 'des', 'Parteitags', 'wurde', 'hitzig', 'über', 'die', 'Gestaltung', 'der', 'neuen', 'Banner', 'für', 'die', 'anstehende', 'Demonstration', 'debattiert', ',', 'da', 'viele', 'Mitglieder', 'ein', 'klares', 'visuelles', 'Signal', 'forderten', '.', 'Eine', 'unverwechselbare', 'Position', ',', 'bei', 'der', 'die', 'CDU', 'Flagge', 'zeigen', 'musste', ',', 'war', 'das', 'Recht', 'auf', 'Leben', '.', 'Hier', 'galt', 'es', ',', 'eindeutig', 'Stellung', 'zu', 'beziehen', ',', 'ungeachtet', 'dessen', ',', 'wie', 'die', 'Entscheidung', 'der', 'Mehrheit', 'in', 'unserem', 'Lande', 'ausfiel', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['flagge zeigen', 'stellung zu beziehen']	[0.8, 0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Flagge zeigen']	['Flagge zeigen']	True	2	Bei der Eröffnung der Ausstellung über politische Symbole der Nachkriegszeit, umgeben von historischen Bannern und Parteifahnen, wurde die Wichtigkeit klarer visueller Bekenntnisse thematisiert. Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Bei', 'der', 'Eröffnung', 'der', 'Ausstellung', 'über', 'politische', 'Symbole', 'der', 'Nachkriegszeit', ',', 'umgeben', 'von', 'historischen', 'Bannern', 'und', 'Parteifahnen', ',', 'wurde', 'die', 'Wichtigkeit', 'klarer', 'visueller', 'Bekenntnisse', 'thematisiert', '.', 'Eine', 'unverwechselbare', 'Position', ',', 'bei', 'der', 'die', 'CDU', 'Flagge', 'zeigen', 'musste', ',', 'war', 'das', 'Recht', 'auf', 'Leben', '.', 'Hier', 'galt', 'es', ',', 'eindeutig', 'Stellung', 'zu', 'beziehen', ',', 'ungeachtet', 'dessen', ',', 'wie', 'die', 'Entscheidung', 'der', 'Mehrheit', 'in', 'unserem', 'Lande', 'ausfiel', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['flagge zeigen']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Flagge zeigen']	['Flagge zeigen']	True	3	Auf der Fregatte während der internationalen Flottenparade gab es eine Diskussion über die korrekte Beflaggung in internationalen Gewässern, ein Akt von großer symbolischer Bedeutung für die nationale Souveränität. Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Auf', 'der', 'Fregatte', 'während', 'der', 'internationalen', 'Flottenparade', 'gab', 'es', 'eine', 'Diskussion', 'über', 'die', 'korrekte', 'Beflaggung', 'in', 'internationalen', 'Gewässern', ',', 'ein', 'Akt', 'von', 'großer', 'symbolischer', 'Bedeutung', 'für', 'die', 'nationale', 'Souveränität', '.', 'Eine', 'unverwechselbare', 'Position', ',', 'bei', 'der', 'die', 'CDU', 'Flagge', 'zeigen', 'musste', ',', 'war', 'das', 'Recht', 'auf', 'Leben', '.', 'Hier', 'galt', 'es', ',', 'eindeutig', 'Stellung', 'zu', 'beziehen', ',', 'ungeachtet', 'dessen', ',', 'wie', 'die', 'Entscheidung', 'der', 'Mehrheit', 'in', 'unserem', 'Lande', 'ausfiel', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['flagge zeigen', 'stellung zu beziehen']	[1.0, 0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
